type,status,departure,arrival,airline,flight,codeshared
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '3', 'gate': '24', 'delay': 30, 'scheduledTime': '2023-03-02t19:10:00.000', 'estimatedTime': '2023-03-02t19:40:00.000'}","{'iataCode': 'got', 'icaoCode': 'esgg', 'terminal': 't1', 'gate': '22', 'scheduledTime': '2023-03-02t22:10:00.000'}","{'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}","{'number': '802', 'iataNumber': 'ba802', 'icaoNumber': 'baw802'}",
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '3', 'gate': '24c', 'delay': 31, 'scheduledTime': '2023-03-02t19:15:00.000', 'estimatedTime': '2023-03-02t19:15:00.000', 'actualTime': '2023-03-02t19:45:00.000', 'estimatedRunway': '2023-03-02t19:45:00.000', 'actualRunway': '2023-03-02t19:45:00.000'}","{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '8', 'gate': '12', 'scheduledTime': '2023-03-02t22:13:00.000', 'estimatedTime': '2023-03-02t21:57:00.000'}","{'name': 'finnair', 'iataCode': 'ay', 'icaoCode': 'fin'}","{'number': '4030', 'iataNumber': 'ay4030', 'icaoNumber': 'fin4030'}","{'airline': {'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}, 'flight': {'number': '141', 'iataNumber': 'aa141', 'icaoNumber': 'aal141'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '3', 'gate': '24c', 'delay': 31, 'scheduledTime': '2023-03-02t19:15:00.000', 'estimatedTime': '2023-03-02t19:15:00.000', 'actualTime': '2023-03-02t19:45:00.000', 'estimatedRunway': '2023-03-02t19:45:00.000', 'actualRunway': '2023-03-02t19:45:00.000'}","{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '8', 'gate': '12', 'scheduledTime': '2023-03-02t22:13:00.000', 'estimatedTime': '2023-03-02t21:57:00.000'}","{'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}","{'number': '4463', 'iataNumber': 'b64463', 'icaoNumber': 'jbu4463'}","{'airline': {'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}, 'flight': {'number': '141', 'iataNumber': 'aa141', 'icaoNumber': 'aal141'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '3', 'gate': '24c', 'delay': 31, 'scheduledTime': '2023-03-02t19:15:00.000', 'estimatedTime': '2023-03-02t19:15:00.000', 'actualTime': '2023-03-02t19:45:00.000', 'estimatedRunway': '2023-03-02t19:45:00.000', 'actualRunway': '2023-03-02t19:45:00.000'}","{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '8', 'gate': '12', 'scheduledTime': '2023-03-02t22:13:00.000', 'estimatedTime': '2023-03-02t21:57:00.000'}","{'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}","{'number': '1593', 'iataNumber': 'ba1593', 'icaoNumber': 'baw1593'}","{'airline': {'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}, 'flight': {'number': '141', 'iataNumber': 'aa141', 'icaoNumber': 'aal141'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '3', 'gate': '24c', 'delay': 31, 'scheduledTime': '2023-03-02t19:15:00.000', 'estimatedTime': '2023-03-02t19:15:00.000', 'actualTime': '2023-03-02t19:45:00.000', 'estimatedRunway': '2023-03-02t19:45:00.000', 'actualRunway': '2023-03-02t19:45:00.000'}","{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '8', 'gate': '12', 'scheduledTime': '2023-03-02t22:13:00.000', 'estimatedTime': '2023-03-02t21:57:00.000'}","{'name': 'gulf air', 'iataCode': 'gf', 'icaoCode': 'gfa'}","{'number': '4102', 'iataNumber': 'gf4102', 'icaoNumber': 'gfa4102'}","{'airline': {'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}, 'flight': {'number': '141', 'iataNumber': 'aa141', 'icaoNumber': 'aal141'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '3', 'gate': '24c', 'delay': 31, 'scheduledTime': '2023-03-02t19:15:00.000', 'estimatedTime': '2023-03-02t19:15:00.000', 'actualTime': '2023-03-02t19:45:00.000', 'estimatedRunway': '2023-03-02t19:45:00.000', 'actualRunway': '2023-03-02t19:45:00.000'}","{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '8', 'gate': '12', 'scheduledTime': '2023-03-02t22:13:00.000', 'estimatedTime': '2023-03-02t21:57:00.000'}","{'name': 'iberia', 'iataCode': 'ib', 'icaoCode': 'ibe'}","{'number': '4613', 'iataNumber': 'ib4613', 'icaoNumber': 'ibe4613'}","{'airline': {'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}, 'flight': {'number': '141', 'iataNumber': 'aa141', 'icaoNumber': 'aal141'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '3', 'gate': '24c', 'delay': 31, 'scheduledTime': '2023-03-02t19:15:00.000', 'estimatedTime': '2023-03-02t19:15:00.000', 'actualTime': '2023-03-02t19:45:00.000', 'estimatedRunway': '2023-03-02t19:45:00.000', 'actualRunway': '2023-03-02t19:45:00.000'}","{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '8', 'gate': '12', 'scheduledTime': '2023-03-02t22:13:00.000', 'estimatedTime': '2023-03-02t21:57:00.000'}","{'name': 'el al', 'iataCode': 'ly', 'icaoCode': 'ely'}","{'number': '8009', 'iataNumber': 'ly8009', 'icaoNumber': 'ely8009'}","{'airline': {'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}, 'flight': {'number': '141', 'iataNumber': 'aa141', 'icaoNumber': 'aal141'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '3', 'gate': '24c', 'delay': 31, 'scheduledTime': '2023-03-02t19:15:00.000', 'estimatedTime': '2023-03-02t19:15:00.000', 'actualTime': '2023-03-02t19:45:00.000', 'estimatedRunway': '2023-03-02t19:45:00.000', 'actualRunway': '2023-03-02t19:45:00.000'}","{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '8', 'gate': '12', 'scheduledTime': '2023-03-02t22:13:00.000', 'estimatedTime': '2023-03-02t21:57:00.000'}","{'name': 'qatar airways', 'iataCode': 'qr', 'icaoCode': 'qtr'}","{'number': '2240', 'iataNumber': 'qr2240', 'icaoNumber': 'qtr2240'}","{'airline': {'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}, 'flight': {'number': '141', 'iataNumber': 'aa141', 'icaoNumber': 'aal141'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '3', 'gate': '24c', 'delay': 31, 'scheduledTime': '2023-03-02t19:15:00.000', 'estimatedTime': '2023-03-02t19:15:00.000', 'actualTime': '2023-03-02t19:45:00.000', 'estimatedRunway': '2023-03-02t19:45:00.000', 'actualRunway': '2023-03-02t19:45:00.000'}","{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '8', 'gate': '12', 'scheduledTime': '2023-03-02t22:13:00.000', 'estimatedTime': '2023-03-02t21:57:00.000'}","{'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}","{'number': '141', 'iataNumber': 'aa141', 'icaoNumber': 'aal141'}",
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '5', 'gate': 'a6', 'delay': 38, 'scheduledTime': '2023-03-02t19:20:00.000', 'estimatedTime': '2023-03-02t19:25:00.000', 'actualTime': '2023-03-02t19:58:00.000', 'estimatedRunway': '2023-03-02t19:58:00.000', 'actualRunway': '2023-03-02t19:58:00.000'}","{'iataCode': 'zrh', 'icaoCode': 'lszh', 'terminal': '2', 'delay': 6, 'scheduledTime': '2023-03-02t22:10:00.000', 'estimatedTime': '2023-03-02t22:15:00.000'}","{'name': 'cathay pacific', 'iataCode': 'cx', 'icaoCode': 'cpa'}","{'number': '7213', 'iataNumber': 'cx7213', 'icaoNumber': 'cpa7213'}","{'airline': {'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}, 'flight': {'number': '720', 'iataNumber': 'ba720', 'icaoNumber': 'baw720'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '5', 'gate': 'a6', 'delay': 38, 'scheduledTime': '2023-03-02t19:20:00.000', 'estimatedTime': '2023-03-02t19:25:00.000', 'actualTime': '2023-03-02t19:58:00.000', 'estimatedRunway': '2023-03-02t19:58:00.000', 'actualRunway': '2023-03-02t19:58:00.000'}","{'iataCode': 'zrh', 'icaoCode': 'lszh', 'terminal': '2', 'delay': 6, 'scheduledTime': '2023-03-02t22:10:00.000', 'estimatedTime': '2023-03-02t22:15:00.000'}","{'name': 'jet linx aviation', 'iataCode': 'jl', 'icaoCode': 'jtl'}","{'number': '7731', 'iataNumber': 'jl7731', 'icaoNumber': 'jtl7731'}","{'airline': {'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}, 'flight': {'number': '720', 'iataNumber': 'ba720', 'icaoNumber': 'baw720'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '5', 'gate': 'a6', 'delay': 38, 'scheduledTime': '2023-03-02t19:20:00.000', 'estimatedTime': '2023-03-02t19:25:00.000', 'actualTime': '2023-03-02t19:58:00.000', 'estimatedRunway': '2023-03-02t19:58:00.000', 'actualRunway': '2023-03-02t19:58:00.000'}","{'iataCode': 'zrh', 'icaoCode': 'lszh', 'terminal': '2', 'delay': 6, 'scheduledTime': '2023-03-02t22:10:00.000', 'estimatedTime': '2023-03-02t22:15:00.000'}","{'name': 'malaysia airlines', 'iataCode': 'mh', 'icaoCode': 'mas'}","{'number': '9932', 'iataNumber': 'mh9932', 'icaoNumber': 'mas9932'}","{'airline': {'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}, 'flight': {'number': '720', 'iataNumber': 'ba720', 'icaoNumber': 'baw720'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '5', 'gate': 'a6', 'delay': 38, 'scheduledTime': '2023-03-02t19:20:00.000', 'estimatedTime': '2023-03-02t19:25:00.000', 'actualTime': '2023-03-02t19:58:00.000', 'estimatedRunway': '2023-03-02t19:58:00.000', 'actualRunway': '2023-03-02t19:58:00.000'}","{'iataCode': 'zrh', 'icaoCode': 'lszh', 'terminal': '2', 'delay': 6, 'scheduledTime': '2023-03-02t22:10:00.000', 'estimatedTime': '2023-03-02t22:15:00.000'}","{'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}","{'number': '6484', 'iataNumber': 'aa6484', 'icaoNumber': 'aal6484'}","{'airline': {'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}, 'flight': {'number': '720', 'iataNumber': 'ba720', 'icaoNumber': 'baw720'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '5', 'gate': 'a6', 'delay': 38, 'scheduledTime': '2023-03-02t19:20:00.000', 'estimatedTime': '2023-03-02t19:25:00.000', 'actualTime': '2023-03-02t19:58:00.000', 'estimatedRunway': '2023-03-02t19:58:00.000', 'actualRunway': '2023-03-02t19:58:00.000'}","{'iataCode': 'zrh', 'icaoCode': 'lszh', 'terminal': '2', 'delay': 6, 'scheduledTime': '2023-03-02t22:10:00.000', 'estimatedTime': '2023-03-02t22:15:00.000'}","{'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}","{'number': '720', 'iataNumber': 'ba720', 'icaoNumber': 'baw720'}",
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '5', 'gate': 'a4', 'delay': 40, 'scheduledTime': '2023-03-02t19:15:00.000', 'estimatedTime': '2023-03-02t19:55:00.000'}","{'iataCode': 'inv', 'icaoCode': 'egpe', 'scheduledTime': '2023-03-02t20:55:00.000'}","{'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}","{'number': '6738', 'iataNumber': 'aa6738', 'icaoNumber': 'aal6738'}","{'airline': {'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}, 'flight': {'number': '1466', 'iataNumber': 'ba1466', 'icaoNumber': 'baw1466'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '5', 'gate': 'a4', 'delay': 40, 'scheduledTime': '2023-03-02t19:15:00.000', 'estimatedTime': '2023-03-02t19:55:00.000'}","{'iataCode': 'inv', 'icaoCode': 'egpe', 'scheduledTime': '2023-03-02t20:55:00.000'}","{'name': 'kenya airways', 'iataCode': 'kq', 'icaoCode': 'kqa'}","{'number': '4082', 'iataNumber': 'kq4082', 'icaoNumber': 'kqa4082'}","{'airline': {'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}, 'flight': {'number': '1466', 'iataNumber': 'ba1466', 'icaoNumber': 'baw1466'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '5', 'gate': 'a4', 'delay': 40, 'scheduledTime': '2023-03-02t19:15:00.000', 'estimatedTime': '2023-03-02t19:55:00.000'}","{'iataCode': 'inv', 'icaoCode': 'egpe', 'scheduledTime': '2023-03-02t20:55:00.000'}","{'name': 'qatar airways', 'iataCode': 'qr', 'icaoCode': 'qtr'}","{'number': '6016', 'iataNumber': 'qr6016', 'icaoNumber': 'qtr6016'}","{'airline': {'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}, 'flight': {'number': '1466', 'iataNumber': 'ba1466', 'icaoNumber': 'baw1466'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '5', 'gate': 'a4', 'delay': 40, 'scheduledTime': '2023-03-02t19:15:00.000', 'estimatedTime': '2023-03-02t19:55:00.000'}","{'iataCode': 'inv', 'icaoCode': 'egpe', 'scheduledTime': '2023-03-02t20:55:00.000'}","{'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}","{'number': '1466', 'iataNumber': 'ba1466', 'icaoNumber': 'baw1466'}",
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '2', 'gate': 'a16', 'delay': 30, 'scheduledTime': '2023-03-02t19:15:00.000', 'estimatedTime': '2023-03-02t19:29:00.000', 'actualTime': '2023-03-02t19:44:00.000', 'estimatedRunway': '2023-03-02t19:44:00.000', 'actualRunway': '2023-03-02t19:44:00.000'}","{'iataCode': 'muc', 'icaoCode': 'eddm', 'terminal': '2', 'gate': 'h40', 'delay': 2, 'scheduledTime': '2023-03-02t22:05:00.000', 'estimatedTime': '2023-03-02t22:07:00.000'}","{'name': 'lufthansa', 'iataCode': 'lh', 'icaoCode': 'dlh'}","{'number': '2481', 'iataNumber': 'lh2481', 'icaoNumber': 'dlh2481'}",
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '2', 'gate': 'a18', 'delay': 24, 'scheduledTime': '2023-03-02t19:20:00.000', 'estimatedTime': '2023-03-02t19:43:00.000', 'actualTime': '2023-03-02t19:43:00.000', 'estimatedRunway': '2023-03-02t19:43:00.000', 'actualRunway': '2023-03-02t19:43:00.000'}","{'iataCode': 'ham', 'icaoCode': 'eddh', 'terminal': '1', 'baggage': '9', 'scheduledTime': '2023-03-02t22:00:00.000', 'estimatedTime': '2023-03-02t21:54:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '9631', 'iataNumber': 'ua9631', 'icaoNumber': 'ual9631'}","{'airline': {'name': 'eurowings', 'iataCode': 'ew', 'icaoCode': 'ewg'}, 'flight': {'number': '7461', 'iataNumber': 'ew7461', 'icaoNumber': 'ewg7461'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '2', 'gate': 'a18', 'delay': 24, 'scheduledTime': '2023-03-02t19:20:00.000', 'estimatedTime': '2023-03-02t19:43:00.000', 'actualTime': '2023-03-02t19:43:00.000', 'estimatedRunway': '2023-03-02t19:43:00.000', 'actualRunway': '2023-03-02t19:43:00.000'}","{'iataCode': 'ham', 'icaoCode': 'eddh', 'terminal': '1', 'baggage': '9', 'scheduledTime': '2023-03-02t22:00:00.000', 'estimatedTime': '2023-03-02t21:54:00.000'}","{'name': 'eurowings', 'iataCode': 'ew', 'icaoCode': 'ewg'}","{'number': '7461', 'iataNumber': 'ew7461', 'icaoNumber': 'ewg7461'}",
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '5', 'gate': 'a18', 'delay': 25, 'scheduledTime': '2023-03-02t19:25:00.000', 'estimatedTime': '2023-03-02t19:50:00.000'}","{'iataCode': 'ath', 'icaoCode': 'lgav', 'scheduledTime': '2023-03-03t01:05:00.000'}","{'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}","{'number': '6850', 'iataNumber': 'aa6850', 'icaoNumber': 'aal6850'}","{'airline': {'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}, 'flight': {'number': '634', 'iataNumber': 'ba634', 'icaoNumber': 'baw634'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '5', 'gate': 'a18', 'delay': 25, 'scheduledTime': '2023-03-02t19:25:00.000', 'estimatedTime': '2023-03-02t19:50:00.000'}","{'iataCode': 'ath', 'icaoCode': 'lgav', 'scheduledTime': '2023-03-03t01:05:00.000'}","{'name': 'jet linx aviation', 'iataCode': 'jl', 'icaoCode': 'jtl'}","{'number': '7721', 'iataNumber': 'jl7721', 'icaoNumber': 'jtl7721'}","{'airline': {'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}, 'flight': {'number': '634', 'iataNumber': 'ba634', 'icaoNumber': 'baw634'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '5', 'gate': 'a18', 'delay': 25, 'scheduledTime': '2023-03-02t19:25:00.000', 'estimatedTime': '2023-03-02t19:50:00.000'}","{'iataCode': 'ath', 'icaoCode': 'lgav', 'scheduledTime': '2023-03-03t01:05:00.000'}","{'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}","{'number': '634', 'iataNumber': 'ba634', 'icaoNumber': 'baw634'}",
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '5', 'gate': 'b45', 'delay': 44, 'scheduledTime': '2023-03-02t19:25:00.000', 'estimatedTime': '2023-03-02t19:35:00.000', 'actualTime': '2023-03-02t20:08:00.000', 'estimatedRunway': '2023-03-02t20:08:00.000', 'actualRunway': '2023-03-02t20:08:00.000'}","{'iataCode': 'bsl', 'icaoCode': 'lfsb', 'delay': 20, 'scheduledTime': '2023-03-02t22:00:00.000', 'estimatedTime': '2023-03-02t22:20:00.000'}","{'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}","{'number': '6711', 'iataNumber': 'aa6711', 'icaoNumber': 'aal6711'}","{'airline': {'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}, 'flight': {'number': '756', 'iataNumber': 'ba756', 'icaoNumber': 'baw756'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '5', 'gate': 'b45', 'delay': 44, 'scheduledTime': '2023-03-02t19:25:00.000', 'estimatedTime': '2023-03-02t19:35:00.000', 'actualTime': '2023-03-02t20:08:00.000', 'estimatedRunway': '2023-03-02t20:08:00.000', 'actualRunway': '2023-03-02t20:08:00.000'}","{'iataCode': 'bsl', 'icaoCode': 'lfsb', 'delay': 20, 'scheduledTime': '2023-03-02t22:00:00.000', 'estimatedTime': '2023-03-02t22:20:00.000'}","{'name': 'jet linx aviation', 'iataCode': 'jl', 'icaoCode': 'jtl'}","{'number': '7709', 'iataNumber': 'jl7709', 'icaoNumber': 'jtl7709'}","{'airline': {'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}, 'flight': {'number': '756', 'iataNumber': 'ba756', 'icaoNumber': 'baw756'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '5', 'gate': 'b45', 'delay': 44, 'scheduledTime': '2023-03-02t19:25:00.000', 'estimatedTime': '2023-03-02t19:35:00.000', 'actualTime': '2023-03-02t20:08:00.000', 'estimatedRunway': '2023-03-02t20:08:00.000', 'actualRunway': '2023-03-02t20:08:00.000'}","{'iataCode': 'bsl', 'icaoCode': 'lfsb', 'delay': 20, 'scheduledTime': '2023-03-02t22:00:00.000', 'estimatedTime': '2023-03-02t22:20:00.000'}","{'name': 'qatar airways', 'iataCode': 'qr', 'icaoCode': 'qtr'}","{'number': '5937', 'iataNumber': 'qr5937', 'icaoNumber': 'qtr5937'}","{'airline': {'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}, 'flight': {'number': '756', 'iataNumber': 'ba756', 'icaoNumber': 'baw756'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '5', 'gate': 'b45', 'delay': 44, 'scheduledTime': '2023-03-02t19:25:00.000', 'estimatedTime': '2023-03-02t19:35:00.000', 'actualTime': '2023-03-02t20:08:00.000', 'estimatedRunway': '2023-03-02t20:08:00.000', 'actualRunway': '2023-03-02t20:08:00.000'}","{'iataCode': 'bsl', 'icaoCode': 'lfsb', 'delay': 20, 'scheduledTime': '2023-03-02t22:00:00.000', 'estimatedTime': '2023-03-02t22:20:00.000'}","{'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}","{'number': '756', 'iataNumber': 'ba756', 'icaoNumber': 'baw756'}",
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '2', 'gate': 'b47', 'delay': 27, 'scheduledTime': '2023-03-02t19:25:00.000', 'estimatedTime': '2023-03-02t19:30:00.000', 'actualTime': '2023-03-02t19:51:00.000', 'estimatedRunway': '2023-03-02t19:51:00.000', 'actualRunway': '2023-03-02t19:51:00.000'}","{'iataCode': 'vie', 'icaoCode': 'loww', 'terminal': '3', 'scheduledTime': '2023-03-02t22:40:00.000', 'estimatedTime': '2023-03-02t22:34:00.000'}","{'name': 'air canada', 'iataCode': 'ac', 'icaoCode': 'aca'}","{'number': '6200', 'iataNumber': 'ac6200', 'icaoNumber': 'aca6200'}","{'airline': {'name': 'austrian', 'iataCode': 'os', 'icaoCode': 'aua'}, 'flight': {'number': '456', 'iataNumber': 'os456', 'icaoNumber': 'aua456'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '2', 'gate': 'b47', 'delay': 27, 'scheduledTime': '2023-03-02t19:25:00.000', 'estimatedTime': '2023-03-02t19:30:00.000', 'actualTime': '2023-03-02t19:51:00.000', 'estimatedRunway': '2023-03-02t19:51:00.000', 'actualRunway': '2023-03-02t19:51:00.000'}","{'iataCode': 'vie', 'icaoCode': 'loww', 'terminal': '3', 'scheduledTime': '2023-03-02t22:40:00.000', 'estimatedTime': '2023-03-02t22:34:00.000'}","{'name': 'asiana airlines', 'iataCode': 'oz', 'icaoCode': 'aar'}","{'number': '9404', 'iataNumber': 'oz9404', 'icaoNumber': 'aar9404'}","{'airline': {'name': 'austrian', 'iataCode': 'os', 'icaoCode': 'aua'}, 'flight': {'number': '456', 'iataNumber': 'os456', 'icaoNumber': 'aua456'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '2', 'gate': 'b47', 'delay': 27, 'scheduledTime': '2023-03-02t19:25:00.000', 'estimatedTime': '2023-03-02t19:30:00.000', 'actualTime': '2023-03-02t19:51:00.000', 'estimatedRunway': '2023-03-02t19:51:00.000', 'actualRunway': '2023-03-02t19:51:00.000'}","{'iataCode': 'vie', 'icaoCode': 'loww', 'terminal': '3', 'scheduledTime': '2023-03-02t22:40:00.000', 'estimatedTime': '2023-03-02t22:34:00.000'}","{'name': 'austrian', 'iataCode': 'os', 'icaoCode': 'aua'}","{'number': '456', 'iataNumber': 'os456', 'icaoNumber': 'aua456'}",
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '5', 'gate': 'a2', 'delay': 19, 'scheduledTime': '2023-03-02t19:30:00.000', 'estimatedTime': '2023-03-02t19:31:00.000', 'actualTime': '2023-03-02t19:49:00.000', 'estimatedRunway': '2023-03-02t19:49:00.000', 'actualRunway': '2023-03-02t19:49:00.000'}","{'iataCode': 'fra', 'icaoCode': 'eddf', 'terminal': '2', 'scheduledTime': '2023-03-02t22:10:00.000', 'estimatedTime': '2023-03-02t21:50:00.000'}","{'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}","{'number': '6500', 'iataNumber': 'aa6500', 'icaoNumber': 'aal6500'}","{'airline': {'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}, 'flight': {'number': '916', 'iataNumber': 'ba916', 'icaoNumber': 'baw916'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '5', 'gate': 'a2', 'delay': 19, 'scheduledTime': '2023-03-02t19:30:00.000', 'estimatedTime': '2023-03-02t19:31:00.000', 'actualTime': '2023-03-02t19:49:00.000', 'estimatedRunway': '2023-03-02t19:49:00.000', 'actualRunway': '2023-03-02t19:49:00.000'}","{'iataCode': 'fra', 'icaoCode': 'eddf', 'terminal': '2', 'scheduledTime': '2023-03-02t22:10:00.000', 'estimatedTime': '2023-03-02t21:50:00.000'}","{'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}","{'number': '916', 'iataNumber': 'ba916', 'icaoNumber': 'baw916'}",
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '2', 'gate': 'b47', 'delay': 28, 'scheduledTime': '2023-03-02t19:30:00.000', 'estimatedTime': '2023-03-02t19:51:00.000', 'actualTime': '2023-03-02t19:57:00.000', 'estimatedRunway': '2023-03-02t19:57:00.000', 'actualRunway': '2023-03-02t19:57:00.000'}","{'iataCode': 'dus', 'icaoCode': 'eddl', 'gate': 'a72', 'scheduledTime': '2023-03-02t21:55:00.000', 'estimatedTime': '2023-03-02t21:54:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '9623', 'iataNumber': 'ua9623', 'icaoNumber': 'ual9623'}","{'airline': {'name': 'eurowings', 'iataCode': 'ew', 'icaoCode': 'ewg'}, 'flight': {'number': '9463', 'iataNumber': 'ew9463', 'icaoNumber': 'ewg9463'}}"
departure,active,"{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '2', 'gate': 'b47', 'delay': 28, 'scheduledTime': '2023-03-02t19:30:00.000', 'estimatedTime': '2023-03-02t19:51:00.000', 'actualTime': '2023-03-02t19:57:00.000', 'estimatedRunway': '2023-03-02t19:57:00.000', 'actualRunway': '2023-03-02t19:57:00.000'}","{'iataCode': 'dus', 'icaoCode': 'eddl', 'gate': 'a72', 'scheduledTime': '2023-03-02t21:55:00.000', 'estimatedTime': '2023-03-02t21:54:00.000'}","{'name': 'eurowings', 'iataCode': 'ew', 'icaoCode': 'ewg'}","{'number': '9463', 'iataNumber': 'ew9463', 'icaoNumber': 'ewg9463'}",
